Title,age,height,body_type,region_origin,sphere_of_employment,app_source,chat_channel,met,days_to_meet,sex_quality,emotional_comfort,chemistry,communication_style_match,relationship_outcome,activity
12877,50,170-180,average,CentralEurope,public sector / government,tinder,tinder,1,7-15,0.0,3.0,4.0,3.0,1,active
12604,21,160-170,athletic,MiddleEast,healthcare / medicine,Hinge,snapchat,1,7-15,4.0,1.0,4.0,1.0,1,active
13805,37,190-200,muscular,Africa,finance / banking / consulting,instagram,whatsapp,1,7-15,2.0,4.0,5.0,4.0,2,active
2599,30,180-190,average,MiddleEast,public sector / government,tinder,snapchat,1,7-15,4.0,3.0,4.0,3.0,2,active
9643,24,170-180,average,NorthAmerica,healthcare / medicine,Bumble,snapchat,0,,,,,,1,active
4677,35,160-170,athletic,SouthEurope,finance / banking / consulting,Hinge,snapchat,1,7-15,3.0,3.0,2.0,3.0,2,active
6778,37,160-170,average,Asia,arts / media / design,tinder,snapchat,0,,,,,,0,not active
200,35,160-170,average,EasternEurope,healthcare / medicine,Hinge,whatsapp,1,other,3.0,3.0,2.0,3.0,1,active
11748,30,190-200,athletic,CentralEurope,it / tech,Bumble,whatsapp,1,7-15,4.0,2.0,1.0,2.0,1,active
940,49,180-190,mediocre,WesternEurope,sales / marketing,Bumble,instagram dm,1,7-15,2.0,4.0,4.0,5.0,2,active
2038,44,180-190,athletic,SouthEurope,finance / banking / consulting,tinder,whatsapp,1,7-15,2.0,3.0,2.0,3.0,1,not active
7674,38,170-180,mediocre,CentralEurope,finance / banking / consulting,tinder,snapchat,1,1-7,5.0,4.0,4.0,4.0,2,active
12668,49,190-200,athletic,Africa,arts / media / design,grindr,instagram dm,1,7-15,1.0,5.0,1.0,5.0,1,active
10340,28,160-170,overweight,Asia,self-employed,tinder,whatsapp,0,,,,,,0,not active
7549,22,190-200,average,EasternEurope,finance / banking / consulting,grindr,instagram dm,1,7-15,2.0,4.0,1.0,4.0,0,not active
7401,39,180-190,average,WesternEurope,public sector / government,instagram,whatsapp,1,7-15,2.0,2.0,2.0,2.0,2,active
4689,24,180-190,athletic,SouthEurope,service / hospitality,other,snapchat,1,7-15,4.0,5.0,1.0,5.0,2,active
10977,40,160-170,mediocre,SouthEurope,arts / media / design,tinder,snapchat,0,,,,,,0,not active
3512,36,200-210,athletic,SouthEurope,it / tech,tinder,telegram,1,15-30,5.0,3.0,2.0,3.0,1,active
7526,29,180-190,mediocre,WesternEurope,education / academia,Hinge,snapchat,1,1-7,2.0,3.0,3.0,3.0,1,active
1553,27,190-200,muscular,MiddleEast,healthcare / medicine,Hinge,snapchat,1,15-30,2.0,5.0,2.0,5.0,1,not active
3114,46,160-170,slim,MiddleEast,engineering / manufacturing,grindr,snapchat,0,,,,,,0,not active
3786,24,180-190,athletic,NorthAmerica,sales / marketing,other,whatsapp,1,1-7,3.0,2.0,2.0,2.0,1,active
12802,42,180-190,athletic,SouthEurope,finance / banking / consulting,Hinge,whatsapp,1,1-7,5.0,3.0,1.0,3.0,1,not active
12179,25,170-180,mediocre,MiddleEast,sales / marketing,grindr,telegram,1,15-30,2.0,3.0,2.0,3.0,1,active
3218,31,200-210,average,Africa,service / hospitality,Bumble,whatsapp,0,,,,,,1,not active
10027,37,170-180,average,MiddleEast,sales / marketing,instagram,whatsapp,0,,,,,,0,not active
13767,33,160-170,average,SouthAmerica,sales / marketing,tinder,snapchat,1,7-15,0.0,3.0,4.0,3.0,1,not active
6895,43,160-170,average,SouthEurope,sales / marketing,Bumble,instagram dm,1,15-30,3.0,4.0,2.0,4.0,1,not active
10669,45,170-180,athletic,EasternEurope,finance / banking / consulting,instagram,other,0,,,,,,0,not active
3729,24,190-200,athletic,NorthAmerica,engineering / manufacturing,Bumble,snapchat,1,15-30,3.0,3.0,2.0,3.0,2,active
14399,20,180-190,mediocre,WesternEurope,public sector / government,grindr,whatsapp,1,15-30,2.0,3.0,2.0,3.0,1,active
11545,45,200-210,athletic,SouthAmerica,it / tech,grindr,grindr,1,7-15,4.0,3.0,5.0,2.0,1,active
11590,30,170-180,athletic,CentralEurope,it / tech,Bumble,whatsapp,1,7-15,3.0,5.0,3.0,5.0,2,active
7901,28,200-210,athletic,WesternEurope,other,grindr,snapchat,0,,,,,,0,not active
11282,44,190-200,athletic,SouthEurope,engineering / manufacturing,tinder,snapchat,0,,,,,,0,not active
14552,18,180-190,average,SouthEurope,it / tech,tinder,snapchat,1,7-15,5.0,3.0,4.0,3.0,2,active
3074,45,170-180,athletic,Africa,public sector / government,tinder,tinder,1,15-30,0.0,4.0,2.0,4.0,1,active
13339,33,160-170,mediocre,Asia,public sector / government,tinder,tinder,1,7-15,0.0,5.0,2.0,5.0,1,active
6303,25,200-210,muscular,Africa,public sector / government,Bumble,whatsapp,1,7-15,4.0,5.0,3.0,5.0,1,active
7691,28,170-180,athletic,Asia,service / hospitality,Bumble,snapchat,0,,,,,,0,not active
433,41,170-180,athletic,Asia,it / tech,tinder,tinder,1,15-30,3.0,4.0,2.0,4.0,1,not active
6343,43,160-170,mediocre,MiddleEast,service / hospitality,grindr,snapchat,1,7-15,2.0,5.0,4.0,5.0,2,active
10416,19,170-180,muscular,EasternEurope,sales / marketing,Hinge,instagram dm,1,7-15,2.0,4.0,3.0,4.0,2,active
12167,51,170-180,mediocre,MiddleEast,education / academia,Bumble,instagram dm,0,,,,,,0,not active
14794,31,180-190,average,Asia,other,Hinge,instagram dm,0,,,,,,0,not active
11306,27,170-180,athletic,Africa,public sector / government,other,whatsapp,1,15-30,3.0,1.0,4.0,1.0,1,not active
3000,39,160-170,average,MiddleEast,finance / banking / consulting,instagram,telegram,1,30-90,3.0,4.0,4.0,4.0,1,active
8764,18,200-210,athletic,CentralEurope,sales / marketing,grindr,instagram dm,1,1-7,3.0,1.0,3.0,1.0,1,active
1048,28,200-210,athletic,SouthEurope,student,Bumble,instagram dm,0,,,,,,0,not active
2981,29,180-190,mediocre,WesternEurope,unemployed,grindr,other,1,1-7,4.0,5.0,3.0,5.0,2,active
5325,36,190-200,athletic,SouthAmerica,public sector / government,tinder,snapchat,1,30-90,4.0,1.0,4.0,1.0,0,not active
2593,35,190-200,muscular,Africa,education / academia,Hinge,snapchat,1,1-7,2.0,1.0,2.0,1.0,0,not active
4903,26,170-180,athletic,SouthAmerica,finance / banking / consulting,tinder,snapchat,1,1-7,0.0,4.0,1.0,4.0,1,active
6964,20,180-190,average,CentralEurope,arts / media / design,Hinge,instagram dm,1,30-90,3.0,2.0,4.0,2.0,2,active
6503,27,180-190,average,MiddleEast,education / academia,Bumble,snapchat,1,1-7,3.0,2.0,4.0,1.0,1,active
2945,36,200-210,athletic,SouthEurope,engineering / manufacturing,Hinge,whatsapp,1,7-15,3.0,2.0,2.0,2.0,1,active
8913,24,190-200,athletic,Asia,finance / banking / consulting,tinder,instagram dm,1,7-15,3.0,4.0,5.0,4.0,2,active
6154,32,190-200,muscular,MiddleEast,arts / media / design,Bumble,whatsapp,1,15-30,3.0,2.0,5.0,2.0,2,active
14177,26,180-190,average,WesternEurope,public sector / government,Bumble,whatsapp,1,15-30,3.0,3.0,4.0,3.0,2,active
11591,48,190-200,athletic,Africa,engineering / manufacturing,tinder,snapchat,1,1-7,4.0,4.0,2.0,4.0,1,active
1867,41,160-170,mediocre,EasternEurope,healthcare / medicine,tinder,whatsapp,1,15-30,3.0,4.0,3.0,4.0,1,active
4330,33,160-170,muscular,WesternEurope,healthcare / medicine,Hinge,instagram dm,0,,,,,,0,not active
8938,50,200-210,athletic,WesternEurope,service / hospitality,grindr,whatsapp,0,,,,,,0,not active
11696,48,180-190,slim,WesternEurope,it / tech,tinder,snapchat,1,1-7,2.0,4.0,2.0,4.0,2,active
13948,34,180-190,average,CentralEurope,service / hospitality,tinder,snapchat,1,1-7,2.0,4.0,3.0,4.0,1,active
10151,47,160-170,average,Asia,service / hospitality,Bumble,instagram dm,0,,,,,,0,not active
6005,48,170-180,athletic,SouthAmerica,public sector / government,tinder,snapchat,0,,,,,,0,not active
12025,29,190-200,athletic,Africa,self-employed,grindr,grindr,1,7-15,1.0,4.0,2.0,5.0,1,not active
719,29,160-170,average,CentralEurope,education / academia,Hinge,snapchat,1,15-30,3.0,1.0,3.0,1.0,1,active
4489,38,200-210,athletic,SouthAmerica,it / tech,tinder,instagram dm,0,,,,,,1,active
10417,41,160-170,average,SouthAmerica,sales / marketing,tinder,tinder,0,,,,,,0,not active
356,39,170-180,mediocre,SouthEurope,sales / marketing,Bumble,instagram dm,0,,,,,,0,not active
2432,34,190-200,athletic,NorthAmerica,public sector / government,tinder,whatsapp,1,7-15,0.0,5.0,5.0,5.0,2,active
585,30,200-210,athletic,MiddleEast,it / tech,instagram,instagram dm,1,15-30,4.0,3.0,4.0,3.0,1,active
4723,51,170-180,athletic,MiddleEast,finance / banking / consulting,Hinge,instagram dm,0,,,,,,0,not active
569,23,190-200,athletic,Asia,it / tech,tinder,snapchat,1,1-7,1.0,2.0,2.0,2.0,0,not active
7872,32,200-210,athletic,Africa,finance / banking / consulting,Hinge,snapchat,0,,,,,,0,not active
14312,45,200-210,athletic,NorthAmerica,it / tech,tinder,snapchat,1,1-7,3.0,5.0,1.0,5.0,1,not active
4491,36,190-200,athletic,Africa,sales / marketing,tinder,snapchat,1,15-30,4.0,2.0,2.0,2.0,1,active
6823,33,170-180,mediocre,NorthAmerica,healthcare / medicine,tinder,snapchat,0,,,,,,0,not active
6403,46,170-180,athletic,EasternEurope,finance / banking / consulting,Hinge,whatsapp,0,,,,,,0,not active
7852,31,180-190,mediocre,CentralEurope,healthcare / medicine,tinder,whatsapp,1,30-90,3.0,3.0,3.0,3.0,0,not active
12492,36,200-210,athletic,SouthEurope,other,tinder,whatsapp,1,7-15,2.0,4.0,3.0,4.0,1,not active
34,24,190-200,muscular,NorthAmerica,public sector / government,tinder,snapchat,1,1-7,2.0,5.0,3.0,5.0,1,active
5058,23,190-200,athletic,Asia,sales / marketing,tinder,snapchat,1,7-15,0.0,4.0,2.0,4.0,2,active
9549,39,200-210,muscular,NorthAmerica,public sector / government,tinder,whatsapp,0,,,,,,0,not active
1856,30,190-200,muscular,Asia,public sector / government,instagram,instagram dm,1,1-7,2.0,3.0,4.0,4.0,1,not active
3434,27,180-190,average,CentralEurope,education / academia,tinder,snapchat,1,15-30,3.0,4.0,1.0,4.0,1,active
12928,19,200-210,athletic,NorthAmerica,engineering / manufacturing,tinder,snapchat,0,,,,,,0,not active
11610,24,200-210,athletic,SouthEurope,sales / marketing,other,whatsapp,1,1-7,2.0,3.0,4.0,3.0,1,active
13187,45,170-180,muscular,EasternEurope,public sector / government,grindr,telegram,0,,,,,,0,not active
11859,36,170-180,average,SouthEurope,healthcare / medicine,tinder,snapchat,1,7-15,3.0,5.0,3.0,5.0,0,not active
5954,44,190-200,athletic,MiddleEast,sales / marketing,Bumble,whatsapp,0,,,,,,0,not active
5547,39,190-200,average,MiddleEast,sales / marketing,instagram,other,0,,,,,,0,not active
14524,24,180-190,mediocre,NorthAmerica,engineering / manufacturing,Hinge,whatsapp,1,15-30,3.0,3.0,1.0,2.0,1,active
11556,29,160-170,athletic,SouthAmerica,finance / banking / consulting,Hinge,instagram dm,1,7-15,4.0,1.0,3.0,1.0,2,active
324,33,180-190,muscular,NorthAmerica,education / academia,tinder,grindr,1,7-15,1.0,3.0,3.0,3.0,1,not active
6528,46,180-190,average,WesternEurope,it / tech,tinder,instagram dm,1,15-30,2.0,5.0,2.0,5.0,1,active
4326,22,160-170,average,MiddleEast,engineering / manufacturing,grindr,whatsapp,0,,,,,,1,not active
8338,46,180-190,average,EasternEurope,self-employed,tinder,whatsapp,1,15-30,4.0,5.0,2.0,5.0,1,active
6480,18,160-170,athletic,SouthEurope,sales / marketing,Bumble,whatsapp,0,,,,,,0,not active
1543,43,180-190,average,SouthAmerica,arts / media / design,tinder,tinder,0,,,,,,0,not active
3964,36,200-210,athletic,Africa,finance / banking / consulting,Hinge,whatsapp,1,7-15,3.0,3.0,3.0,3.0,1,active
3711,51,200-210,muscular,SouthAmerica,engineering / manufacturing,grindr,grindr,0,,,,,,0,not active
9568,33,200-210,athletic,Africa,arts / media / design,tinder,tinder,0,,,,,,0,not active
414,52,180-190,average,SouthEurope,unemployed,grindr,whatsapp,1,15-30,4.0,3.0,2.0,3.0,1,active
12609,45,180-190,slim,SouthEurope,engineering / manufacturing,grindr,snapchat,0,,,,,,0,not active
12030,24,200-210,muscular,WesternEurope,engineering / manufacturing,grindr,snapchat,0,,,,,,0,not active
703,44,170-180,mediocre,CentralEurope,public sector / government,instagram,snapchat,0,,,,,,0,not active
2397,51,170-180,mediocre,Asia,finance / banking / consulting,instagram,instagram dm,0,,,,,,0,not active
8621,33,170-180,muscular,NorthAmerica,healthcare / medicine,tinder,whatsapp,1,7-15,2.0,4.0,2.0,4.0,1,not active
7342,49,160-170,average,MiddleEast,healthcare / medicine,Bumble,tinder,0,,,,,,0,not active
14801,22,180-190,average,WesternEurope,education / academia,Bumble,whatsapp,1,7-15,3.0,3.0,5.0,3.0,1,active
2115,18,170-180,average,EasternEurope,finance / banking / consulting,instagram,snapchat,0,,,,,,0,not active
10720,21,200-210,average,NorthAmerica,healthcare / medicine,Bumble,whatsapp,1,7-15,1.0,3.0,2.0,3.0,1,active
7894,46,180-190,slim,Africa,finance / banking / consulting,Bumble,instagram dm,0,,,,,,0,not active
11223,49,180-190,mediocre,NorthAmerica,self-employed,tinder,whatsapp,1,1-7,1.0,4.0,2.0,4.0,1,not active
6464,23,180-190,average,WesternEurope,sales / marketing,Hinge,snapchat,0,,,,,,0,not active
14162,31,200-210,average,NorthAmerica,sales / marketing,tinder,snapchat,0,,,,,,0,not active
6403,36,170-180,muscular,EasternEurope,education / academia,Bumble,whatsapp,1,7-15,2.0,5.0,5.0,5.0,2,active
5524,44,200-210,muscular,Africa,education / academia,Hinge,whatsapp,1,1-7,2.0,4.0,1.0,5.0,1,active
7025,26,170-180,athletic,SouthEurope,public sector / government,tinder,snapchat,0,,,,,,1,not active
12108,48,180-190,mediocre,Africa,arts / media / design,instagram,instagram dm,1,1-7,2.0,1.0,2.0,1.0,1,active
3902,45,180-190,overweight,WesternEurope,healthcare / medicine,Bumble,whatsapp,0,,,,,,0,not active
2612,45,200-210,athletic,SouthEurope,engineering / manufacturing,Hinge,instagram dm,1,7-15,0.0,5.0,1.0,5.0,1,not active
6311,20,180-190,average,Africa,other,tinder,snapchat,1,30-90,4.0,2.0,4.0,2.0,2,active
1012,22,170-180,athletic,Asia,it / tech,other,instagram dm,1,7-15,0.0,4.0,3.0,4.0,2,active
11743,51,190-200,muscular,Africa,it / tech,Hinge,snapchat,1,7-15,3.0,4.0,2.0,3.0,1,active
4221,46,180-190,average,WesternEurope,public sector / government,tinder,snapchat,1,7-15,2.0,5.0,2.0,5.0,1,active
2109,23,170-180,average,EasternEurope,healthcare / medicine,Bumble,instagram dm,1,1-7,3.0,2.0,4.0,2.0,1,not active
303,24,190-200,athletic,SouthAmerica,sales / marketing,tinder,instagram dm,1,1-7,4.0,3.0,4.0,1.0,2,active
6306,20,200-210,athletic,EasternEurope,it / tech,tinder,instagram dm,0,,,,,,0,not active
7186,29,170-180,overweight,EasternEurope,finance / banking / consulting,Hinge,instagram dm,0,,,,,,0,not active
5941,30,200-210,muscular,SouthEurope,service / hospitality,Bumble,snapchat,0,,,,,,0,not active
9001,34,180-190,mediocre,SouthEurope,public sector / government,instagram,snapchat,1,7-15,4.0,5.0,5.0,4.0,2,active
8872,39,180-190,average,NorthAmerica,it / tech,tinder,snapchat,1,15-30,0.0,4.0,5.0,3.0,2,active
8865,25,190-200,average,Africa,public sector / government,Bumble,instagram dm,1,7-15,0.0,1.0,5.0,1.0,0,not active
6158,49,180-190,slim,Africa,self-employed,tinder,instagram dm,1,15-30,4.0,5.0,1.0,5.0,1,active
10362,35,170-180,average,Asia,unemployed,grindr,instagram dm,1,15-30,0.0,4.0,2.0,4.0,1,active
6669,39,190-200,average,EasternEurope,arts / media / design,grindr,whatsapp,1,7-15,2.0,2.0,3.0,3.0,1,active
5436,25,170-180,mediocre,MiddleEast,education / academia,tinder,snapchat,1,7-15,2.0,4.0,5.0,4.0,1,not active
10511,28,180-190,average,Africa,service / hospitality,grindr,instagram dm,1,7-15,0.0,3.0,5.0,3.0,1,not active
3582,51,160-170,athletic,WesternEurope,self-employed,tinder,whatsapp,1,1-7,3.0,3.0,3.0,3.0,2,active
10626,49,200-210,athletic,Africa,finance / banking / consulting,Hinge,tinder,0,,,,,,0,not active
1245,21,200-210,average,NorthAmerica,sales / marketing,tinder,snapchat,1,30-90,1.0,4.0,4.0,3.0,1,active
12147,39,200-210,average,SouthAmerica,sales / marketing,instagram,instagram dm,0,,,,,,0,not active
1358,27,180-190,muscular,WesternEurope,engineering / manufacturing,grindr,grindr,0,,,,,,1,active
8770,36,190-200,athletic,SouthEurope,arts / media / design,tinder,whatsapp,1,1-7,2.0,3.0,5.0,3.0,2,active
11302,44,170-180,overweight,Asia,finance / banking / consulting,other,instagram dm,1,30-90,0.0,2.0,4.0,2.0,1,active
8780,21,200-210,muscular,EasternEurope,engineering / manufacturing,tinder,instagram dm,0,,,,,,0,not active
10230,18,200-210,muscular,Africa,public sector / government,Hinge,whatsapp,0,,,,,,0,not active
1120,51,190-200,athletic,Africa,it / tech,tinder,whatsapp,1,1-7,3.0,4.0,3.0,3.0,1,active
9933,19,160-170,overweight,SouthEurope,public sector / government,instagram,snapchat,0,,,,,,0,not active
10828,39,200-210,muscular,SouthAmerica,other,Bumble,snapchat,0,,,,,,0,not active
12509,40,190-200,muscular,Africa,finance / banking / consulting,tinder,instagram dm,1,30-90,2.0,3.0,2.0,3.0,1,active
2008,24,170-180,athletic,Asia,engineering / manufacturing,tinder,snapchat,1,1-7,5.0,3.0,4.0,3.0,0,not active
11427,19,180-190,mediocre,SouthEurope,self-employed,tinder,snapchat,1,7-15,3.0,2.0,3.0,1.0,1,active
6472,39,170-180,slim,Africa,finance / banking / consulting,Hinge,snapchat,0,,,,,,0,not active
4916,19,180-190,mediocre,EasternEurope,public sector / government,tinder,instagram dm,1,15-30,2.0,3.0,4.0,3.0,1,not active
6557,46,170-180,athletic,SouthAmerica,finance / banking / consulting,Hinge,instagram dm,1,1-7,0.0,5.0,2.0,5.0,2,active
5391,49,160-170,average,WesternEurope,engineering / manufacturing,tinder,telegram,0,,,,,,0,not active
7776,20,170-180,muscular,WesternEurope,education / academia,Bumble,snapchat,0,,,,,,0,not active
14190,21,200-210,athletic,NorthAmerica,self-employed,instagram,whatsapp,1,1-7,2.0,1.0,2.0,2.0,0,not active
10284,18,160-170,average,SouthEurope,other,Hinge,instagram dm,1,7-15,5.0,4.0,3.0,4.0,2,active
9135,31,180-190,average,NorthAmerica,finance / banking / consulting,Hinge,whatsapp,1,15-30,2.0,2.0,4.0,2.0,2,active
1081,37,200-210,muscular,SouthAmerica,engineering / manufacturing,instagram,instagram dm,1,15-30,5.0,2.0,3.0,1.0,1,not active
10650,18,160-170,mediocre,CentralEurope,healthcare / medicine,Hinge,whatsapp,0,,,,,,0,not active
1802,33,180-190,average,SouthAmerica,service / hospitality,tinder,tinder,0,,,,,,0,not active
12208,49,200-210,average,NorthAmerica,healthcare / medicine,Bumble,snapchat,1,7-15,2.0,3.0,1.0,2.0,1,active
11975,23,180-190,muscular,NorthAmerica,public sector / government,instagram,instagram dm,1,1-7,2.0,3.0,3.0,3.0,1,active
11245,18,160-170,mediocre,Asia,finance / banking / consulting,grindr,whatsapp,0,,,,,,0,not active
8884,20,170-180,mediocre,EasternEurope,it / tech,grindr,snapchat,1,7-15,3.0,3.0,2.0,3.0,2,active
1474,21,190-200,athletic,NorthAmerica,finance / banking / consulting,Hinge,instagram dm,0,,,,,,0,not active
2843,19,170-180,overweight,CentralEurope,finance / banking / consulting,grindr,instagram dm,0,,,,,,0,not active
9783,23,200-210,average,Africa,sales / marketing,Hinge,snapchat,0,,,,,,0,not active
3023,20,190-200,athletic,WesternEurope,arts / media / design,Bumble,snapchat,1,1-7,1.0,3.0,3.0,3.0,2,active
6204,50,160-170,average,SouthEurope,sales / marketing,grindr,instagram dm,0,,,,,,0,not active
8444,22,180-190,muscular,Africa,healthcare / medicine,Bumble,instagram dm,1,7-15,2.0,3.0,3.0,1.0,0,not active
8128,50,170-180,average,SouthEurope,sales / marketing,Hinge,snapchat,0,,,,,,0,not active
10450,39,160-170,athletic,Asia,public sector / government,tinder,whatsapp,0,,,,,,1,not active
6985,19,190-200,muscular,Africa,service / hospitality,tinder,whatsapp,1,1-7,5.0,2.0,3.0,1.0,1,active
6657,37,190-200,athletic,EasternEurope,service / hospitality,instagram,snapchat,1,other,4.0,1.0,5.0,1.0,1,active
10510,32,190-200,muscular,NorthAmerica,self-employed,tinder,snapchat,0,,,,,,0,not active
14934,21,190-200,muscular,MiddleEast,public sector / government,grindr,snapchat,1,1-7,3.0,2.0,2.0,2.0,1,active
9503,38,190-200,average,Africa,arts / media / design,grindr,instagram dm,1,7-15,4.0,4.0,4.0,4.0,1,active
7844,43,190-200,athletic,Africa,it / tech,grindr,instagram dm,1,15-30,4.0,1.0,2.0,1.0,2,active
12239,26,190-200,athletic,NorthAmerica,service / hospitality,Hinge,snapchat,0,,,,,,0,not active
2534,20,180-190,average,Africa,public sector / government,grindr,snapchat,0,,,,,,0,not active
4006,27,190-200,athletic,MiddleEast,public sector / government,instagram,snapchat,1,7-15,3.0,2.0,2.0,2.0,2,active
9198,45,190-200,average,Africa,it / tech,tinder,whatsapp,1,7-15,3.0,3.0,2.0,3.0,1,not active
12582,52,160-170,athletic,SouthEurope,sales / marketing,grindr,grindr,0,,,,,,0,not active
9695,33,200-210,muscular,Asia,healthcare / medicine,Hinge,snapchat,1,15-30,2.0,1.0,2.0,1.0,0,not active
5408,33,170-180,athletic,SouthAmerica,education / academia,Hinge,whatsapp,1,7-15,4.0,3.0,1.0,3.0,2,active
12251,27,180-190,athletic,SouthEurope,healthcare / medicine,Bumble,whatsapp,1,1-7,0.0,3.0,2.0,3.0,1,active
